nome,idade,salario,departamento
Carlos,48,2928,TI
João,52,5010,TI
Carlos,57,4611,TI
Maria,57,8083,TI
Carlos,35,6330,TI
Maria,53,5585,TI
Carlos,54,8243,TI
Ana,60,9748,TI
João,37,4627,TI
Ana,41,7285,TI
Ana,24,4488,TI
Pedro,47,7219,TI
Pedro,22,5840,TI
Carlos,59,4858,TI
Carlos,53,5385,TI
João,48,2773,TI
João,30,7274,TI
Carlos,55,7544,TI
Carlos,29,7530,TI
Carlos,42,3400,TI
Maria,44,6354,TI
Maria,58,9097,TI
Ana,22,3900,TI
Maria,46,5186,TI
Carlos,31,8580,TI
Maria,40,6143,TI
Maria,31,4829,TI
Ana,32,5822,TI
Carlos,27,2535,TI
Maria,49,8321,TI
Pedro,26,7575,TI
João,37,6389,TI
Pedro,37,5602,TI
Maria,52,6885,TI
Pedro,22,5923,TI
João,25,8143,TI
Carlos,35,6162,TI
João,23,6682,TI
Maria,28,3203,TI
Carlos,53,5508,TI
Carlos,43,9220,TI
Ana,25,6369,TI
Ana,51,5876,TI
Carlos,28,6437,TI
João,26,3612,TI
Carlos,26,7365,TI
Pedro,27,5958,TI
Maria,39,4792,TI
Ana,35,9870,TI
João,27,3042,TI
Pedro,34,5813,TI
João,33,5001,TI
João,37,7144,TI
Pedro,59,5383,TI
Carlos,57,4458,TI
Maria,38,7934,TI
Maria,20,7278,TI
João,23,7387,TI
Carlos,41,9034,TI
João,42,8662,TI
Maria,39,6230,TI
Ana,56,8355,TI
Ana,52,5677,TI
Maria,25,4742,TI
João,48,7274,TI
João,36,5491,TI
João,34,3192,TI
João,47,4624,TI
Pedro,36,4975,TI
Maria,44,8818,TI
Ana,49,6685,TI
Maria,31,4821,TI
Pedro,37,2554,TI
Maria,50,9203,TI
João,24,2598,TI
Maria,48,4386,TI
Ana,34,6974,TI
Ana,58,8533,TI
João,54,3534,TI
Carlos,26,9685,TI
Pedro,26,2810,TI
Maria,37,3361,TI
Pedro,31,6111,TI
Ana,56,7109,TI
João,49,6507,TI
Carlos,57,5877,TI
Ana,39,7411,TI
Ana,29,3111,TI
João,57,9590,TI
Ana,60,3685,TI
Maria,28,3574,TI
Ana,37,7512,TI
Pedro,38,8586,TI
Ana,30,6337,TI
Ana,55,7239,TI
Maria,51,2992,TI
João,23,9347,TI
Pedro,46,4250,TI
Pedro,24,8933,TI
João,26,2982,TI
Pedro,49,2756,TI
João,56,6098,TI
Pedro,57,7241,TI
Maria,49,5511,TI
Pedro,31,2784,TI
Pedro,29,6237,TI
Maria,28,6068,TI
Maria,24,3646,TI
Pedro,51,4038,TI
Maria,56,7693,TI
Ana,49,4907,TI
Ana,28,9683,TI
Carlos,51,5717,TI
Pedro,31,6289,TI
Carlos,32,4427,TI
Carlos,21,9713,TI
Ana,55,7135,TI
Pedro,56,8584,TI
Maria,59,5815,TI
Carlos,34,4474,TI
Maria,40,4283,TI
João,51,6957,TI
Ana,23,8363,TI
Ana,24,9523,TI
Carlos,27,5121,TI
Ana,24,9040,TI
Carlos,32,9051,TI
João,21,4506,TI
Pedro,44,6190,TI
Carlos,55,3018,TI
Ana,58,7760,TI
Ana,30,3461,TI
João,45,8741,TI
Maria,58,8591,TI
Maria,29,2820,TI
João,56,5501,TI
Carlos,39,4735,TI
Ana,40,8340,TI
Maria,38,3342,TI
Ana,42,5733,TI
João,22,2981,TI
Carlos,41,7759,TI
Ana,46,9153,TI
João,40,8066,TI
Carlos,51,9513,TI
Ana,47,7392,TI
Ana,36,3801,TI
Maria,37,7523,TI
João,49,8596,TI
Carlos,42,4289,TI
Carlos,24,5646,TI
João,56,7838,TI
Pedro,26,6168,TI
João,52,8060,TI
João,27,3720,TI
Maria,47,4250,TI
Pedro,22,3109,TI
João,45,8318,TI
Maria,51,6618,TI
Ana,20,6459,TI
Pedro,21,4623,TI
Carlos,55,5816,TI
Maria,39,6215,TI
Maria,40,6084,TI
Ana,57,6275,TI
João,27,5722,TI
Ana,54,2533,TI
Pedro,31,4105,TI
Carlos,38,2888,TI
Ana,48,8530,TI
João,43,7053,TI
Carlos,26,9184,TI
Ana,51,6576,TI
Pedro,29,7215,TI
Carlos,36,3499,TI
Ana,27,9951,TI
Ana,50,9719,TI
Carlos,54,4853,TI
João,60,8950,TI
João,51,8405,TI
Ana,29,4323,TI
João,35,3869,TI
Pedro,39,7825,TI
Ana,30,8661,TI
Pedro,36,4600,TI
Maria,49,6173,TI
Maria,57,4004,TI
João,38,7968,TI
Carlos,26,8675,TI
João,59,2536,TI
João,21,4322,TI
João,42,7883,TI
Pedro,23,4493,TI
Maria,58,4183,TI
Pedro,39,7500,TI
João,60,4703,TI
Carlos,45,7172,TI
Pedro,45,8868,TI
Carlos,48,8590,TI
Maria,51,5147,TI
Carlos,31,4173,TI
Maria,23,6241,TI
Carlos,30,7778,TI
Ana,29,6650,TI
Carlos,39,5172,TI
João,49,6096,TI
Pedro,47,6681,TI
Carlos,28,9582,TI
Pedro,26,4378,TI
Maria,46,8740,TI
Pedro,47,9499,TI
Maria,29,7182,TI
Ana,35,5455,TI
João,33,5125,TI
Maria,31,4115,TI
Carlos,53,7466,TI
João,54,2884,TI
Ana,29,7586,TI
Ana,39,7554,TI
Carlos,38,9497,TI
Carlos,57,3351,TI
Carlos,55,7829,TI
Pedro,34,3264,TI
Pedro,37,9689,TI
Maria,47,9960,TI
Carlos,41,5371,TI
João,36,7775,TI
Pedro,29,5218,TI
Ana,58,6979,TI
Ana,52,7577,TI
Pedro,44,7757,TI
Ana,47,3545,TI
Pedro,31,2963,TI
Carlos,26,7627,TI
Carlos,41,2608,TI
Pedro,43,8580,TI
João,23,3452,TI
João,46,2523,TI
Carlos,20,5130,TI
Carlos,29,5203,TI
Maria,57,9835,TI
Maria,52,4506,TI
Ana,37,2776,TI
Maria,32,8192,TI
Maria,52,7274,TI
João,29,8574,TI
Pedro,48,5859,TI
Pedro,60,5321,TI
Maria,36,9477,TI
Pedro,56,7090,TI
Pedro,46,3516,TI
Ana,59,6800,TI
Carlos,31,3368,TI
João,35,7207,TI
Pedro,39,7516,TI
João,50,6140,TI
Carlos,59,4782,TI
Pedro,48,2775,TI
Maria,33,4471,TI
Ana,25,4209,TI
João,26,7832,TI
Carlos,21,5105,TI
Ana,35,5505,TI
Ana,56,7955,TI
Pedro,52,5209,TI
Pedro,31,7527,TI
Pedro,31,6153,TI
Maria,20,7519,TI
Maria,44,7295,TI
Maria,39,5647,TI
Carlos,48,7891,TI
João,22,8024,TI
Maria,53,9878,TI
Pedro,23,9257,TI
Pedro,49,6494,TI
Ana,50,7178,TI
Maria,23,6159,TI
Carlos,47,3943,TI
Pedro,55,7385,TI
Ana,36,8635,TI
Ana,45,5480,TI
Carlos,58,7446,TI
Maria,24,6050,TI
João,37,4283,TI
Maria,50,3639,TI
Maria,27,4584,TI
Ana,53,6207,TI
João,51,6865,TI
João,60,4788,TI
Pedro,25,9077,TI
João,31,9956,TI
Pedro,41,9543,TI
Pedro,41,4578,TI
Carlos,22,2606,TI
Ana,28,8705,TI
Maria,20,8790,TI
Carlos,31,9492,TI
Pedro,33,4673,TI
Maria,37,8701,TI
Ana,32,9585,TI
Carlos,50,6850,TI
Carlos,23,9329,TI
Pedro,59,3096,TI
Maria,31,3177,TI
João,29,7215,TI
Carlos,45,8543,TI
João,34,4317,TI
Ana,55,5636,TI
Pedro,39,7650,TI
Pedro,22,6875,TI
Maria,51,9165,TI
Carlos,36,2798,TI
Pedro,38,7356,TI
João,48,8180,TI
João,50,6504,TI
João,40,3800,TI
Maria,56,7478,TI
Maria,40,9177,TI
João,33,3225,TI
João,27,6626,TI
Pedro,50,8700,TI
Ana,32,7230,TI
Pedro,40,3042,TI
Maria,28,6821,TI
Carlos,52,8787,TI
Carlos,57,9729,TI
Maria,38,2916,TI
Maria,40,6555,TI
Carlos,47,5694,TI
Carlos,59,7535,TI
Maria,57,7722,TI
Maria,51,4832,TI
Pedro,39,7681,TI
João,40,8632,TI
Maria,20,8607,TI
João,42,7626,TI
João,40,5678,TI
Carlos,36,5202,TI
Maria,34,9192,TI
João,53,3671,TI
João,30,5530,TI
Ana,38,8474,TI
João,53,3136,TI
João,47,3805,TI
Carlos,37,3066,TI
Pedro,60,7447,TI
Maria,39,3003,TI
Ana,50,3656,TI
Maria,60,6549,TI
Carlos,25,8186,TI
Carlos,56,5922,TI
Carlos,39,4913,TI
Ana,41,2550,TI
Maria,29,2614,TI
Carlos,21,8820,TI
João,24,5366,TI
Carlos,24,4677,TI
Pedro,51,2764,TI
Maria,40,7272,TI
Carlos,59,4694,TI
João,27,5155,TI
Maria,52,9207,TI
Ana,36,4806,TI
Carlos,28,8988,TI
João,46,7071,TI
Ana,53,2920,TI
Maria,24,5072,TI
Pedro,32,6867,TI
Maria,36,5135,TI
Pedro,21,5693,TI
Maria,40,4887,TI
Ana,37,8996,TI
Pedro,60,5954,TI
Maria,31,9753,TI
João,30,6160,TI
Maria,54,7426,TI
Carlos,36,9972,TI
Pedro,51,7871,TI
Ana,42,7462,TI
Maria,43,7671,TI
Pedro,21,6744,TI
Maria,25,5444,TI
Pedro,48,6292,TI
Ana,21,7052,TI
Carlos,32,3539,TI
Carlos,43,7774,TI
Carlos,21,6314,TI
Carlos,21,8097,TI
Pedro,60,3288,TI
João,58,5133,TI
João,22,7382,TI
Ana,33,8682,TI
Pedro,58,6376,TI
Ana,50,8712,TI
Maria,45,4976,TI
Carlos,52,4513,TI
Maria,53,3829,TI
Pedro,32,8554,TI
Maria,27,2656,TI
João,23,3934,TI
João,38,7334,TI
Ana,31,5200,TI
Ana,32,4891,TI
João,37,9457,TI
Ana,36,3641,TI
Carlos,36,5464,TI
Ana,42,5683,TI
Ana,34,5938,TI
Pedro,57,5565,TI
João,54,6094,TI
Pedro,48,8529,TI
Pedro,55,7549,TI
Ana,29,4955,TI
João,51,7502,TI
Maria,23,5970,TI
Ana,33,9443,TI
Maria,29,5867,TI
João,32,9071,TI
Maria,53,3952,TI
Pedro,45,6079,TI
João,45,5653,TI
João,30,4888,TI
Pedro,42,5026,TI
João,48,4041,TI
Ana,48,5618,TI
Pedro,55,6681,TI
Carlos,49,6551,TI
Ana,22,7016,TI
Carlos,32,4242,TI
João,23,8317,TI
Pedro,43,8026,TI
Carlos,25,9881,TI
João,58,3588,TI
Ana,32,9446,TI
Carlos,52,4738,TI
João,30,7922,TI
Maria,50,4044,TI
Maria,60,2713,TI
Pedro,32,2972,TI
Carlos,55,7293,TI
Maria,48,6474,TI
Ana,31,5426,TI
Carlos,32,4711,TI
Ana,38,6472,TI
João,25,8633,TI
Carlos,20,9161,TI
Carlos,39,3987,TI
Carlos,25,3516,TI
João,26,8148,TI
Ana,33,6024,TI
Maria,20,6290,TI
Pedro,34,9661,TI
Pedro,28,3729,TI
Pedro,38,9140,TI
Ana,48,7626,TI
Carlos,31,8928,TI
João,39,6671,TI
João,56,6202,TI
João,25,4605,TI
Ana,28,4859,TI
Maria,21,7132,TI
Ana,54,4288,TI
Maria,22,8642,TI
Ana,29,8845,TI
Pedro,36,7826,TI
Maria,55,8316,TI
Ana,56,8841,TI
Maria,39,7423,TI
Carlos,42,7862,TI
Carlos,31,7446,TI
Maria,45,4861,TI
Maria,32,4820,TI
Pedro,41,9484,TI
Pedro,48,6470,TI
Pedro,40,9860,TI
Carlos,31,5646,TI
Maria,47,6866,TI
Maria,41,9539,TI
Ana,31,4782,TI
João,32,8309,TI
Carlos,36,7079,TI
Maria,27,6446,TI
João,43,7438,TI
João,35,8315,TI
Maria,37,9002,TI
Maria,58,3664,TI
Carlos,57,8998,TI
Carlos,28,5175,TI
João,28,7812,TI
Ana,40,2749,TI
João,22,9927,TI
João,31,9126,TI
Maria,58,3233,TI
João,47,9738,TI
João,30,4496,TI
Maria,40,3772,TI
Maria,57,8150,TI
Pedro,21,9005,TI
Carlos,37,5228,TI
Maria,33,5748,TI
Pedro,31,4180,TI
Ana,27,5623,TI
Carlos,38,9381,TI
Carlos,43,6695,TI
Ana,21,5545,TI
João,54,2536,TI
Pedro,39,8418,TI
Ana,24,7026,TI
Ana,51,3756,TI
Ana,56,9731,TI
Maria,42,3566,TI
Pedro,28,5510,TI
Maria,35,7552,TI
Pedro,60,3142,TI
Pedro,34,5257,TI
Pedro,53,7819,TI
Maria,26,5890,TI
Ana,58,9857,TI
Pedro,55,8034,TI
Ana,44,9889,TI
João,40,3911,TI
Ana,28,6657,TI
Pedro,46,6690,TI
Ana,39,4359,TI
Maria,56,8692,TI
Ana,31,3332,TI
Pedro,39,2760,TI
João,46,3419,TI
Pedro,56,5886,TI
Carlos,28,9620,TI
Maria,57,3548,TI
Ana,50,6626,TI
Pedro,57,2631,TI
João,42,4027,TI
Ana,57,6237,TI
Carlos,48,8203,TI
João,60,7877,TI
João,43,7884,TI
Pedro,24,4107,TI
Pedro,35,9773,TI
Carlos,30,3390,TI
Ana,42,4795,TI
João,35,5985,TI
Maria,41,6625,TI
João,59,2735,TI
João,22,9198,TI
João,32,5510,TI
Ana,25,6897,TI
Pedro,23,3000,TI
João,39,9062,TI
Ana,53,6300,TI
Pedro,33,6531,TI
João,52,4401,TI
Carlos,30,5024,TI
Pedro,53,7923,TI
Pedro,46,9149,TI
João,54,5177,TI
Carlos,48,6325,TI
Pedro,38,8462,TI
Pedro,59,9209,TI
Carlos,39,5632,TI
Maria,31,2906,TI
João,58,7919,TI
Carlos,37,2971,TI
Ana,44,6599,TI
Maria,52,4728,TI
Carlos,24,5905,TI
Pedro,37,4196,TI
Maria,49,9011,TI
Carlos,41,8758,TI
João,59,3068,TI
Maria,60,4352,TI
João,45,7357,TI
Pedro,34,2626,TI
Ana,59,7485,TI
Pedro,37,6415,TI
Carlos,42,9324,TI
Carlos,20,3736,TI
Maria,43,8808,TI
Carlos,44,9106,TI
Pedro,25,4382,TI
Pedro,39,4701,TI
Pedro,59,8247,TI
Ana,60,9877,TI
Ana,35,8695,TI
Maria,56,8416,TI
Maria,22,9501,TI
João,33,3515,TI
Pedro,52,9988,TI
Maria,32,8622,TI
Maria,38,6833,TI
João,43,7671,TI
Carlos,28,2968,TI
Ana,49,8536,TI
Pedro,59,6917,TI
Pedro,44,7502,TI
Pedro,30,5513,TI
Maria,34,2677,TI
João,35,7930,TI
Ana,20,9119,TI
Ana,31,8680,TI
Carlos,22,6084,TI
Pedro,34,6033,TI
João,43,6103,TI
Maria,50,3420,TI
Ana,50,5163,TI
Maria,37,9192,TI
João,22,4194,TI
Maria,56,6812,TI
Maria,40,3283,TI
Maria,26,9747,TI
Ana,34,3012,TI
Ana,35,4027,TI
Maria,52,9999,TI
João,49,7283,TI
Maria,35,6160,TI
Maria,35,5788,TI
Pedro,34,6003,TI
Maria,31,4387,TI
Pedro,20,9064,TI
João,23,5518,TI
Pedro,60,5382,TI
Maria,30,7669,TI
Ana,33,3263,TI
Maria,59,6263,TI
Carlos,36,2638,TI
Ana,56,2987,TI
João,27,4021,TI
Ana,45,3878,TI
Ana,53,3506,TI
Maria,20,4986,TI
Pedro,33,7657,TI
Maria,49,6984,TI
Pedro,44,9131,TI
Pedro,42,9777,TI
Maria,46,2736,TI
Carlos,37,2883,TI
Ana,32,7093,TI
Maria,50,7485,TI
Maria,43,4495,TI
Carlos,42,2530,TI
João,30,4116,TI
Maria,53,6799,TI
Ana,28,9677,TI
Carlos,41,7132,TI
Ana,51,7515,TI
Ana,29,6380,TI
Pedro,30,2949,TI
Maria,33,3584,TI
João,31,9967,TI
Ana,58,9464,TI
Pedro,57,6700,TI
Carlos,31,9803,TI
João,28,6356,TI
Carlos,25,7298,TI
Ana,35,7262,TI
Maria,55,6311,TI
Maria,53,7700,TI
Ana,50,2895,TI
Ana,23,5611,TI
Carlos,45,4087,TI
Carlos,23,5933,TI
Maria,43,6391,TI
Ana,20,9391,TI
Pedro,39,9094,TI
Carlos,28,4820,TI
Pedro,26,5567,TI
Maria,46,6545,TI
Pedro,31,3169,TI
Carlos,59,4168,TI
Ana,42,8081,TI
Pedro,35,3070,TI
Maria,40,8791,TI
Ana,54,8525,TI
Carlos,56,5960,TI
João,23,2690,TI
Maria,56,4906,TI
Maria,27,8593,TI
Maria,39,4891,TI
João,50,4592,TI
Pedro,55,4418,TI
Pedro,57,2861,TI
João,54,3337,TI
João,23,9943,TI
Ana,36,5911,TI
Pedro,33,8909,TI
Ana,20,5631,TI
Carlos,42,9958,TI
Ana,49,5240,TI
João,40,4229,TI
João,41,4140,TI
Pedro,25,3584,TI
Carlos,44,2998,TI
Ana,36,6791,TI
Ana,35,2829,TI
Maria,42,8267,TI
Maria,40,5291,TI
João,57,4647,TI
João,26,5450,TI
Ana,38,3058,TI
Carlos,24,3374,TI
João,56,3223,TI
João,35,6515,TI
Ana,52,4013,TI
Carlos,47,6564,TI
Carlos,23,8878,TI
Maria,30,7930,TI
Maria,49,7283,TI
João,48,3966,TI
Carlos,34,6777,TI
João,21,5131,TI
Pedro,20,6747,TI
Carlos,43,7919,TI
Carlos,48,6757,TI
Maria,20,7759,TI
Pedro,41,6782,TI
João,59,6183,TI
Ana,24,5079,TI
Carlos,28,6694,TI
Maria,54,3094,TI
João,36,4663,TI
João,54,8547,TI
Ana,52,8774,TI
Maria,53,3735,TI
João,24,4155,TI
Maria,50,7790,TI
Ana,52,7565,TI
Maria,48,3682,TI
Ana,47,4005,TI
Pedro,46,5948,TI
Maria,48,6672,TI
Carlos,22,8426,TI
Pedro,48,5118,TI
Ana,33,9520,TI
Carlos,42,2897,TI
Carlos,40,4724,TI
Maria,41,3462,TI
Ana,26,5676,TI
Ana,39,8527,TI
Carlos,43,6103,TI
Pedro,27,4618,TI
Ana,56,2781,TI
Ana,23,4198,TI
Pedro,39,7218,TI
Maria,23,2845,TI
Ana,24,7524,TI
Pedro,54,9889,TI
Pedro,57,6987,TI
Ana,27,7315,TI
Maria,55,2854,TI
Carlos,23,8037,TI
João,31,4020,TI
Ana,38,3487,TI
Ana,58,7807,TI
Maria,51,8861,TI
Carlos,28,8452,TI
Ana,50,7858,TI
Ana,31,8574,TI
Ana,34,3541,TI
Maria,47,5385,TI
Pedro,58,7862,TI
Carlos,51,9102,TI
Pedro,42,6571,TI
Carlos,54,6926,TI
Maria,42,7476,TI
Maria,29,4473,TI
Pedro,43,3065,TI
Carlos,40,9790,TI
Pedro,53,8590,TI
Maria,49,9365,TI
Carlos,55,9503,TI
Carlos,51,7798,TI
Carlos,38,3432,TI
Carlos,60,3906,TI
Maria,35,9515,TI
Maria,36,2523,TI
Pedro,52,7433,TI
João,54,9052,TI
Carlos,26,2684,TI
João,28,7892,TI
João,37,6397,TI
João,34,8312,TI
Pedro,38,2909,TI
João,54,3080,TI
João,20,9556,TI
Ana,25,7183,TI
Carlos,22,5154,TI
Pedro,44,7159,TI
Carlos,24,8303,TI
Ana,27,5464,TI
Maria,26,4544,TI
Maria,42,4553,TI
Maria,28,5540,TI
Pedro,42,9628,TI
Pedro,47,8513,TI
João,50,8134,TI
Maria,58,2741,TI
Pedro,26,2964,TI
Carlos,37,2638,TI
Carlos,53,3371,TI
Carlos,34,2704,TI
Pedro,60,2513,TI
Ana,45,6970,TI
Pedro,29,2779,TI
Ana,35,7729,TI
Ana,49,8269,TI
João,31,5349,TI
Carlos,45,5037,TI
João,44,6085,TI
Carlos,38,3053,TI
João,23,7685,TI
João,35,3960,TI
Carlos,39,5732,TI
Maria,34,9875,TI
João,47,4400,TI
Carlos,26,9165,TI
Maria,50,6422,TI
João,42,5730,TI
Maria,57,8460,TI
Maria,36,3224,TI
Carlos,37,9568,TI
Pedro,48,9119,TI
Pedro,23,2856,TI
Maria,28,5677,TI
Pedro,24,7880,TI
João,54,4099,TI
Pedro,25,6940,TI
Carlos,58,6649,TI
Pedro,22,3897,TI
Maria,35,9064,TI
Ana,45,6600,TI
Pedro,34,4175,TI
Maria,48,5571,TI
Maria,51,6729,TI
Carlos,39,7181,TI
João,47,7178,TI
João,29,8851,TI
Maria,52,4014,TI
Carlos,32,9675,TI
Carlos,40,2704,TI
Pedro,52,2815,TI
Ana,22,3806,TI
Pedro,34,6277,TI
Pedro,40,8736,TI
João,47,6420,TI
Pedro,31,9064,TI
Ana,50,8876,TI
Carlos,50,4223,TI
Ana,59,2885,TI
Ana,57,5048,TI
Pedro,28,5882,TI
Ana,52,7635,TI
Pedro,41,6390,TI
Maria,37,5888,TI
Maria,27,9216,TI
João,27,6224,TI
João,26,6811,TI
João,34,3985,TI
Pedro,35,4102,TI
João,25,4441,TI
Carlos,58,4682,TI
Maria,37,5475,TI
Carlos,50,6545,TI
Maria,32,7675,TI
Carlos,57,4862,TI
Maria,26,7646,TI
João,37,6156,TI
Pedro,37,3434,TI
João,33,3365,TI
Ana,54,9094,TI
Pedro,51,6507,TI
Ana,25,4420,TI
Ana,55,7416,TI
João,59,9130,TI
João,46,6075,TI
Pedro,22,7498,TI
Pedro,50,3157,TI
Maria,45,7985,TI
Pedro,44,7160,TI
Carlos,30,4088,TI
Pedro,37,3254,TI
Maria,23,7536,TI
João,38,2760,TI
Ana,56,9408,TI
Carlos,59,6027,TI
João,42,6767,TI
Ana,23,9126,TI
João,43,5803,TI
Pedro,30,3487,TI
Pedro,32,4952,TI
Ana,51,4615,TI
João,21,2500,TI
Maria,57,7871,TI
Ana,20,6533,TI
Pedro,23,7798,TI
Maria,34,9618,TI
João,42,4309,TI
João,41,3320,TI
Ana,46,9673,TI
Pedro,46,9579,TI
Maria,45,9959,TI
Ana,24,6988,TI
Maria,33,3669,TI
Pedro,24,4576,TI
João,53,4956,TI
Carlos,34,2800,TI
Ana,40,9109,TI
Ana,24,9711,TI
Carlos,47,5116,TI
Ana,34,5668,TI
João,47,6628,TI
Carlos,48,8617,TI
Maria,40,6513,TI
Maria,58,5600,TI
João,30,7411,TI
João,51,5303,TI
Ana,39,3865,TI
Carlos,34,6964,TI
Carlos,50,4459,TI
Carlos,36,8696,TI
João,42,5165,TI
João,32,3189,TI
Pedro,46,3175,TI
Maria,60,9418,TI
Ana,49,4882,TI
Pedro,57,5274,TI
Ana,35,5486,TI
João,41,8782,TI
Maria,35,7148,TI
Maria,22,7873,TI
João,40,3572,TI
Ana,25,6023,TI
Carlos,36,3326,TI
Maria,59,7001,TI
Carlos,48,6912,TI
Pedro,37,4967,TI
Maria,46,4822,TI
Carlos,35,3600,TI
João,40,3967,TI
João,20,7420,TI
João,57,9895,TI
Pedro,39,6696,TI
Pedro,47,9028,TI
Carlos,59,4284,TI
Carlos,30,2878,TI
Pedro,42,5190,TI
Ana,26,8365,TI
Maria,51,3077,TI
Pedro,58,2532,TI
Maria,34,5275,TI
Ana,22,5436,TI
Maria,50,3894,TI
Maria,43,8401,TI
Maria,53,5091,TI
Carlos,31,7683,TI
Pedro,28,8412,TI
João,50,7263,TI
João,26,5277,TI
Maria,37,5321,TI
Carlos,56,9929,TI
Ana,23,7327,TI
Ana,29,5742,TI
João,50,4122,TI
Maria,44,6324,TI
Ana,30,9701,TI
Maria,20,8411,TI
Pedro,56,7050,TI
Maria,48,9966,TI
João,28,3934,TI
João,39,3072,TI
Ana,33,9289,TI
Maria,28,9097,TI
João,34,3183,TI
Carlos,59,7398,TI
Carlos,48,4195,TI
Ana,30,6296,TI
Ana,36,2515,TI
Maria,40,8503,TI
João,21,3071,TI
Carlos,45,7840,TI
Carlos,37,5941,TI
Pedro,46,7705,TI
Maria,54,6820,TI
Maria,60,2767,TI
Pedro,41,7438,TI
Maria,47,4970,TI
João,29,7848,TI
Ana,30,9919,TI
Pedro,34,3383,TI
Carlos,32,9763,TI
João,40,2606,TI
Ana,41,3141,TI
Pedro,45,8186,TI
Ana,53,8122,TI
Pedro,58,4065,TI
Maria,38,6161,TI
Carlos,51,6833,TI
Pedro,35,8984,TI
Carlos,27,8386,TI
Pedro,24,8391,TI
Ana,37,8426,TI
Carlos,60,9961,TI
Maria,59,2630,TI
Maria,28,2704,TI
Ana,38,2618,TI
Ana,47,3628,TI
Carlos,44,4232,TI
João,52,7333,TI
João,41,7902,TI
João,42,4020,TI
Carlos,29,7801,TI
Maria,48,4727,TI
Ana,41,6293,TI
João,34,6163,TI
Maria,57,5172,TI
Maria,27,7763,TI
Pedro,27,5320,TI
Carlos,23,8992,TI
João,60,2673,TI
João,55,8483,TI
Carlos,46,3263,TI
Maria,47,2765,TI
Pedro,59,7074,TI
João,34,6962,TI
Ana,48,8646,TI
Ana,39,5108,TI
João,53,8861,TI
Maria,30,5819,TI
Pedro,45,3017,TI
Carlos,20,5125,TI
Carlos,29,6666,TI
Maria,20,5310,TI
Pedro,22,2567,TI
Ana,47,4753,TI
Pedro,46,3079,TI
Maria,37,7374,TI
João,25,8044,TI
Pedro,20,3201,TI
Maria,54,6118,TI
Pedro,55,6757,TI
Pedro,45,6923,TI
Ana,57,4057,TI
Carlos,42,6868,TI
Ana,32,9291,TI
Maria,40,7073,TI
Ana,51,3366,TI
Pedro,52,4753,TI
Ana,31,2616,TI
Pedro,45,7557,TI
Ana,56,6842,TI
Maria,30,3274,TI
Pedro,34,7683,TI
Maria,39,6093,TI
João,48,3644,TI
Carlos,26,7075,TI
Pedro,28,8121,TI
Carlos,23,3659,TI
João,39,3223,TI
Maria,52,8666,TI
Carlos,38,4234,TI
Maria,35,9084,TI
Carlos,37,7583,TI
Maria,42,2766,TI
João,44,4194,TI
Pedro,31,2574,TI
Pedro,56,8135,TI
Pedro,43,4759,TI
Maria,20,6892,TI
Carlos,59,3899,TI
Carlos,48,8592,TI
Carlos,38,8514,TI
Carlos,36,2846,TI
Pedro,43,9818,TI
Maria,43,6035,TI
João,29,5436,TI
Pedro,30,3002,TI
João,26,7749,TI
Pedro,56,9477,TI
Ana,46,6196,TI
Maria,55,7768,TI
João,22,9324,TI
Ana,27,7628,TI
Maria,29,8286,TI
Carlos,35,6809,TI
João,38,9153,TI
João,45,7301,TI
Maria,59,8416,TI
Pedro,35,6744,TI
Pedro,25,2557,TI
Carlos,20,6669,TI
João,56,7564,TI
Maria,45,9183,TI
Ana,52,9848,TI
Carlos,58,3747,TI
Pedro,33,9383,TI
Ana,50,7987,TI
Ana,50,9324,TI
João,29,3003,TI
Carlos,51,4775,TI
João,28,7224,TI
Maria,46,9665,TI
Ana,30,5128,TI
Carlos,52,3612,TI
Carlos,33,7949,TI
Carlos,44,3644,TI
Pedro,59,8571,TI
Pedro,23,9186,TI
Pedro,55,8468,TI
João,43,7281,TI
João,20,7261,TI
João,59,7836,TI
Ana,24,9522,TI
Ana,49,4760,TI
Pedro,27,9450,TI
João,55,5266,TI
Maria,41,5160,TI
Pedro,44,7677,TI
João,57,8202,TI
Pedro,33,3883,TI
João,52,7468,TI
Carlos,39,9570,TI
Ana,22,4243,TI
Ana,20,5518,TI
Pedro,23,3652,TI
João,51,5142,TI
João,32,9416,TI
Maria,54,7781,TI
Pedro,51,6729,TI
Carlos,45,4101,TI
João,25,7318,TI
Carlos,49,9759,TI
Ana,46,6106,TI
Ana,47,3226,TI
Pedro,47,9406,TI
Ana,46,4832,TI
Carlos,20,4530,TI
João,26,2660,TI
Ana,25,8624,TI
Maria,50,4126,TI
João,60,8063,TI
Carlos,52,9123,TI
Ana,54,9018,TI
Ana,49,3627,TI
João,56,9510,TI
Ana,42,9930,TI
João,43,5540,TI
João,46,4724,TI
Maria,32,5532,TI
Carlos,38,4247,TI
Pedro,42,9553,TI
João,30,9624,TI
Pedro,44,5308,TI
Ana,57,7645,TI
Carlos,50,5733,TI
Maria,30,3754,TI
Ana,33,5246,TI
Maria,60,7988,TI
Pedro,21,9055,TI
Maria,27,9537,TI
Maria,45,9370,TI
João,31,8050,TI
Maria,40,8148,TI
Carlos,28,9817,TI
Maria,60,6929,TI
Pedro,44,6957,TI
Carlos,44,2714,TI
